,UTC_Start,UTC_Stop_WAS,UTC_Mean_1s,P,T,TAS,U,V,W,lat,lon,OCS_WAS,DMS_WAS,CFC12_WAS,CFC11_WAS,CFC113_WAS,CFC114_WAS,HFC134a_WAS,HCFC22_WAS,HCFC142b_WAS,HCFC141b_WAS,H1301_WAS,H2402_WAS,H1211_WAS,CH3CCl3_WAS,CCl4_WAS,CHCl3_WAS,CH2Cl2_WAS,C2Cl4_WAS,CH3Cl_WAS,CH3Br_WAS,CH3I_WAS,CH2Br2_WAS,CHBrCl2_WAS,CHBr2Cl_WAS,CHBr3_WAS,CH2ClCH2Cl_WAS,MeONO2_WAS,EthONO2_WAS,iPropONO2_WAS,nPropONO2_WAS,x2ButONO2_WAS,x3PentONO2_WAS,x2PentONO2_WAS,x3Me2ButONO2_WAS,Ethane_WAS,Ethene_WAS,Ethyne_WAS,Propane_WAS,Propene_WAS,iButane_WAS,nButane_WAS,iPentane_WAS,nPentane_WAS,Isoprene_WAS,nHexane_WAS,nHeptane_WAS,x2MePentane_WAS,x3MePentane_WAS,Benzene_WAS,Toluene_WAS,EthBenzene_WAS,mpXylene_WAS,oXylene_WAS,mission
150,1524857820.0,1524857917.0,70669.5,207.130102040816,219.386479591837,233.716275510204,12.8840816326531,17.7060204081633,-0.281040816326531,-72.221854,294.458742,467.7,-8888.0,483.4,207.3,,16.04,87.0,233.0,21.73,22.04,3.039,0.344,2.906,1.654,65.5,1.62,11.71,0.057,462.9,5.24,0.026,0.339,0.038,0.028,0.028,,0.534,0.037,0.073,-8888.0,0.044,-8888.0,-8888.0,-8888.0,132.0,-8888,12.0,-8888.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,4.0
151,1524858420.0,1524858529.0,71275.5,188.142909090909,218.956818181818,233.857909090909,11.7873636363636,14.5749090909091,-0.0324181818181818,-70.8938990909091,293.888566363636,495.8,-8888.0,504.0,212.7,66.11,16.27,90.1,240.0,22.26,22.29,3.116,0.358,3.119,1.652,65.4,2.71,16.48,0.037,506.1,6.01,0.069,0.096,0.043,0.015,0.026,0.33,0.708,0.024,0.024,-8888.0,-8888.0,-8888.0,-8888.0,-8888.0,174.0,-8888,13.0,-8888.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,4.0
152,1524859020.0,1524859068.0,71845.0,188.292244897959,220.56387755102,234.099387755102,15.0210204081633,11.6573469387755,-0.10830612244898,-69.649384,293.419594,491.4,-8888.0,504.1,215.4,68.02,16.33,90.2,239.0,21.81,23.04,3.208,0.364,3.299,1.664,67.3,2.3,16.26,0.04,509.5,6.08,-8888.0,0.101,0.074,0.033,0.015,,0.837,0.037,0.094,-8888.0,0.032,-8888.0,-8888.0,-8888.0,216.0,-8888,14.0,-8888.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,4.0
153,1524859620.0,1524859733.0,72477.5,188.140789473684,221.792105263158,235.26798245614,14.5965789473684,11.8649122807018,-0.0803070175438596,-68.2781425,292.963508333333,424.7,-8888.0,472.0,197.8,,15.94,85.9,233.0,21.84,21.12,3.046,0.302,2.741,1.493,59.3,1.12,7.77,0.053,411.0,4.42,0.023,0.304,0.049,0.038,0.026,,0.264,-8888.0,0.041,-8888.0,0.016,-8888.0,-8888.0,-8888.0,54.0,-8888,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,4.0
154,1524860220.0,1524860339.0,73080.5,188.1405,222.182916666667,229.226,18.0545833333333,10.68825,0.135208333333333,-66.9958991666667,292.584469166667,454.7,-8888.0,475.5,198.3,62.72,16.02,85.9,230.0,21.98,20.88,3.022,0.318,2.778,1.46,59.5,1.73,13.26,0.028,442.6,4.65,-8888.0,0.037,0.043,0.025,0.02,,0.338,0.012,0.019,-8888.0,-8888.0,-8888.0,-8888.0,-8888.0,59.0,-8888,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,4.0
155,1524860880.0,1524861004.0,73743.0,188.1292,223.2608,235.72708,18.82532,9.58308,-0.024536,-65.5750023076923,292.206218461538,413.4,-8888.0,464.6,191.6,59.54,15.67,85.2,225.0,21.1,19.69,2.707,0.311,2.688,1.434,59.3,1.34,12.49,0.07,397.8,4.45,0.006,0.143,0.039,0.022,0.02,0.18,0.248,0.023,0.02,-8888.0,-8888.0,-8888.0,-8888.0,-8888.0,45.0,-8888,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,4.0
156,1524862080.0,1524862193.0,74937.5,188.137894736842,224.47798245614,230.759736842105,26.1384210526316,7.14236842105263,-0.0783070175438596,-63.0386566666667,291.616623333333,418.6,-8888.0,468.1,196.3,,15.68,85.6,226.0,21.21,21.16,2.739,0.295,2.691,1.482,58.6,1.25,9.91,0.071,425.1,4.57,0.023,0.277,0.05,0.027,0.022,0.29,0.376,0.022,0.09,-8888.0,-8888.0,-8888.0,-8888.0,-8888.0,60.0,-8888,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,4.0
157,1524863520.0,1524863628.0,76375.0,192.733348623853,224.900275229358,224.05004587156,31.3768348623853,1.78669724770642,-0.229674311926606,-60.0390136363636,291.039699090909,468.2,-8888.0,492.0,207.8,64.23,15.93,85.9,235.0,22.26,21.15,3.114,0.341,2.965,1.581,67.4,2.39,16.11,0.045,479.8,5.19,-8888.0,0.076,0.043,-8888.0,0.022,0.49,0.507,0.016,0.012,-8888.0,-8888.0,-8888.0,-8888.0,-8888.0,119.0,-8888,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,4.0
158,1524863970.0,1524864020.0,76796.0,302.513529411765,221.272941176471,198.315098039216,40.3835294117647,-0.536862745098039,-0.22743137254902,-59.27092,290.915006666667,523.0,-8888.0,506.5,225.8,70.52,16.32,90.7,243.0,22.72,24.16,3.198,0.404,3.342,1.984,78.7,5.3,21.51,0.142,539.2,6.38,0.008,0.436,0.129,0.052,0.113,1.99,7.251,0.629,0.075,-8888.0,-8888.0,-8888.0,-8888.0,-8888.0,153.0,-8888,15.0,8.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,4.0
159,1524865355.0,1524865381.0,78169.0,952.443703703704,273.922592592593,138.578518518519,0.834814814814815,10.0651851851852,0.0751851851851852,-57.41038,290.635283333333,523.8,4.07,506.0,225.8,70.33,16.13,89.5,233.0,21.91,22.66,3.361,0.385,3.346,2.049,78.7,6.83,17.64,0.323,487.5,5.82,0.802,0.788,0.312,0.298,2.189,2.14,30.643,3.501,1.359,0.266,0.353,-8888.0,-8888.0,-8888.0,159.0,4,15.0,15.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,4.0
160,1524865410.0,1524865436.0,78224.0,953.271111111111,274.217407407407,150.427037037037,1.08851851851852,9.9737037037037,-0.286222222222222,-57.33981,290.62577,544.4,7.68,504.9,225.2,69.85,16.17,91.4,239.0,22.41,23.46,3.242,0.389,3.366,2.038,80.2,6.42,17.96,0.311,506.8,5.84,0.809,0.814,0.322,0.298,2.045,2.27,30.598,3.418,1.389,0.294,0.391,-8888.0,-8888.0,-8888.0,159.0,5,18.0,16.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,4,-8888,-8888,-8888,-8888,4.0
161,1524865470.0,1524865496.0,78284.0,953.125555555556,274.575555555556,139.404074074074,1.90925925925926,9.54592592592593,-0.188148148148148,-57.2583466666667,290.614606666667,535.4,10.6,503.8,222.6,69.32,16.24,89.5,233.0,22.66,23.11,3.083,0.429,3.303,2.093,80.8,6.44,19.03,0.491,490.6,5.74,0.858,0.887,0.361,0.324,1.994,2.07,33.304,3.387,1.458,0.299,0.392,-8888.0,-8888.0,-8888.0,157.0,7,16.0,16.0,-8888,6,6,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,4.0
0,1525013640.0,1525013679.0,53660.5,598.954,271.6765,201.41875,5.786,1.6905,0.038875,34.29275,241.9646925,568.9,-8888.0,506.0,226.8,70.58,16.38,96.1,255.0,23.21,27.55,3.188,,3.316,2.065,81.7,15.56,81.22,1.342,636.8,7.93,0.09,0.7,0.311,0.19,0.631,36.34,5.278,1.617,1.713,0.244,0.753,0.226,0.135,0.272,926.0,-8888,191.0,59.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,,,,24,-8888,-8888,-8888,-8888,4.0
1,1525013880.0,1525013920.0,53901.0,461.646829268293,256.963414634146,191.926097560976,6.44536585365854,4.22170731707317,0.407487804878049,33.882366,241.791018,557.6,-8888.0,508.1,228.2,68.55,15.94,93.7,245.0,21.86,27.19,3.188,0.422,3.289,2.035,80.9,15.63,83.59,1.524,599.3,7.5,0.087,0.727,0.318,0.186,0.671,39.09,4.421,1.738,2.158,0.293,0.963,0.146,-8888.0,0.199,922.0,-8888,190.0,70.0,-8888,-8888,5,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,24,-8888,-8888,-8888,-8888,4.0
2,1525014120.0,1525014164.0,54143.0,391.266222222222,248.764444444444,215.722444444444,12.588,9.49911111111111,0.112288888888889,33.479424,241.622756,567.9,-8888.0,511.1,230.5,71.48,16.23,95.4,263.0,23.87,28.66,3.159,0.433,3.371,2.105,80.7,14.41,79.06,1.332,630.0,7.75,0.091,0.68,0.296,0.165,0.628,35.19,4.524,1.596,1.728,0.258,0.902,0.309,0.224,0.247,880.0,-8888,212.0,77.0,-8888,-8888,6,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,28,-8888,-8888,-8888,-8888,4.0
3,1525014420.0,1525014477.0,54449.5,317.514137931034,237.209137931034,202.083275862069,10.2881034482759,4.6898275862069,0.740931034482759,33.0911266666667,241.206328333333,566.1,-8888.0,510.1,225.6,70.6,16.24,96.0,249.0,22.45,,3.188,0.429,3.213,2.05,80.6,9.92,41.33,0.863,574.5,6.83,0.094,0.702,0.249,0.152,0.578,11.32,7.01,1.142,1.208,0.137,0.401,-8888.0,-8888.0,0.137,566.0,-8888,77.0,38.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,8,-8888,-8888,-8888,-8888,4.0
4,1525014900.0,1525014948.0,54925.0,301.997755102041,234.243673469388,240.230408163265,6.91040816326531,11.0648979591837,0.0546122448979592,32.496402,240.435428,557.6,-8888.0,502.8,225.3,70.46,16.29,95.5,249.0,22.58,27.06,3.149,0.433,3.336,2.055,81.0,10.1,47.3,0.863,566.0,6.7,0.141,0.717,0.265,0.157,0.758,13.64,7.426,1.315,1.44,0.168,0.693,0.222,0.103,0.189,580.0,-8888,81.0,36.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,10,-8888,-8888,-8888,-8888,4.0
5,1525015380.0,1525015429.0,55405.5,301.9436,234.933,240.1074,9.2458,8.192,0.2905,31.830222,239.5909,562.0,-8888.0,504.9,227.6,70.73,16.34,97.2,254.0,23.1,27.57,3.207,0.434,3.46,2.085,81.2,10.08,42.7,0.884,584.1,6.76,0.074,0.72,0.277,0.155,0.533,15.69,6.545,1.5,1.506,0.126,0.314,0.078,-8888.0,0.097,630.0,-8888,106.0,49.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,14,-8888,-8888,-8888,-8888,4.0
6,1525015860.0,1525015907.0,55884.5,301.783333333333,234.760208333333,242.818541666667,6.53666666666667,7.18958333333333,0.0170416666666667,31.078446,238.879946,562.4,-8888.0,505.2,225.3,69.99,16.22,93.9,247.0,22.63,,3.13,0.43,3.187,2.043,81.8,9.95,42.7,0.808,562.2,6.46,0.123,0.672,0.245,0.139,0.521,11.62,6.674,1.114,1.253,0.124,0.406,0.057,-8888.0,0.13,599.0,-8888,98.0,48.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,10,-8888,-8888,-8888,-8888,4.0
7,1525016340.0,1525016387.0,56364.5,302.015,235.01375,248.621041666667,3.085,8.3175,-0.119916666666667,30.053366,238.993882,558.7,-8888.0,501.6,225.0,70.68,16.12,96.2,248.0,22.78,26.92,3.216,0.424,3.434,2.062,80.9,9.98,44.57,1.129,582.2,7.11,0.153,0.722,0.265,0.149,0.641,11.79,7.263,1.792,2.605,0.3,0.756,0.107,-8888.0,0.13,703.0,-8888,137.0,96.0,-8888,-8888,5,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,10,-8888,-8888,-8888,-8888,4.0
8,1525016820.0,1525016867.0,56844.5,301.988541666667,234.802083333333,242.706875,4.11916666666667,6.76875,0.0491041666666667,29.02441,238.999554,531.5,-8888.0,503.0,227.2,71.39,15.96,93.9,236.0,22.4,23.56,3.101,0.442,3.383,2.082,81.4,10.01,44.42,1.163,539.1,6.66,0.114,0.715,0.25,0.128,0.478,11.92,7.365,1.561,1.969,0.169,0.44,0.087,-8888.0,0.114,679.0,-8888,136.0,100.0,-8888,-8888,6,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,13,-8888,-8888,-8888,-8888,4.0
9,1525017300.0,1525017347.0,57324.5,302.0825,234.561875,246.810625,-1.11416666666667,4.79416666666667,-0.0486041666666667,27.993502,238.999428,565.0,-8888.0,511.2,226.9,70.66,16.32,94.5,246.0,22.4,,3.293,0.433,3.3,2.04,82.1,9.65,45.07,0.875,563.9,6.75,0.2,0.69,0.247,0.158,0.662,12.07,7.689,1.16,1.281,0.142,0.593,0.162,-8888.0,0.178,559.0,-8888,86.0,44.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,10,-8888,-8888,-8888,-8888,4.0
10,1525017780.0,1525017826.0,57804.0,302.088936170213,233.612340425532,244.331489361702,-4.21191489361702,5.39765957446809,-0.107595744680851,26.953276,238.999532,566.8,-8888.0,510.9,229.6,70.78,16.28,95.4,253.0,23.01,27.17,3.216,0.432,3.323,2.082,79.8,10.64,48.38,0.921,590.1,7.0,0.071,0.704,0.258,0.167,0.633,15.2,7.088,1.315,1.411,0.155,0.413,0.096,-8888.0,0.08,630.0,-8888,107.0,49.0,-8888,-8888,5,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,11,-8888,-8888,-8888,-8888,4.0
11,1525018080.0,1525018128.0,58105.0,302.125306122449,234.097346938776,246.710612244898,-0.093265306122449,9.2365306122449,-0.349714285714286,26.30914,238.999698,550.7,-8888.0,510.6,225.2,69.02,16.05,96.8,248.0,22.68,27.15,3.197,0.429,3.248,1.98,76.3,10.09,47.95,0.782,584.8,7.73,0.146,0.635,0.218,0.139,0.354,12.0,4.573,1.099,1.133,0.078,0.179,-8888.0,-8888.0,0.051,683.0,-8888,135.0,62.0,-8888,-8888,5,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,11,-8888,-8888,-8888,-8888,4.0
12,1525018470.0,1525018517.0,58494.5,302.186458333333,237.1725,243.010625,24.9908333333333,6.88833333333333,-0.02925,25.481626,238.999582,540.9,-8888.0,501.0,220.9,68.38,15.95,93.0,242.0,21.98,25.35,3.091,0.4,3.036,1.961,77.2,9.78,44.28,0.647,565.0,6.65,0.048,0.503,0.204,0.097,0.258,9.47,3.713,0.812,0.881,0.041,0.132,-8888.0,-8888.0,-8888.0,715.0,-8888,161.0,65.0,-8888,-8888,4,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,9,-8888,-8888,-8888,-8888,4.0
13,1525018920.0,1525018966.0,58944.0,302.167872340426,238.26085106383,246.056382978723,32.0010638297872,3.03042553191489,-0.229042553191489,24.519614,238.999698,538.2,-8888.0,509.8,228.4,70.42,16.25,96.5,250.0,22.81,27.02,3.293,0.433,3.403,2.09,79.2,9.37,40.82,0.688,608.4,7.18,0.022,0.696,0.224,0.115,0.306,10.38,4.504,1.011,1.027,0.046,0.143,0.032,-8888.0,0.063,605.0,-8888,100.0,38.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,4.0
14,1525019400.0,1525019448.0,59425.0,302.203673469388,238.87306122449,249.300816326531,29.3038775510204,4.11612244897959,-0.182795918367347,23.472698,238.999566,531.8,-8888.0,508.1,227.3,70.36,16.08,96.4,248.0,22.34,27.0,3.12,0.437,3.371,2.021,77.5,8.08,41.04,0.585,600.7,7.17,0.044,0.557,0.183,0.106,0.212,8.22,3.871,0.855,0.769,0.027,0.044,-8888.0,-8888.0,-8888.0,601.0,-8888,98.0,33.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,4.0
15,1525019880.0,1525019927.0,59904.5,302.18,238.05375,240.972083333333,23.750625,4.481875,0.288916666666667,22.440344,238.99944,539.7,-8888.0,507.6,224.9,70.87,16.2,95.7,245.0,21.89,,3.226,0.426,3.267,2.026,81.1,9.2,42.48,0.65,589.7,6.84,0.026,0.644,0.234,0.122,0.364,10.12,4.284,0.892,0.943,0.056,0.188,0.054,-8888.0,0.083,576.0,-8888,88.0,31.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,4,-8888,-8888,-8888,-8888,4.0
16,1525020285.0,1525020336.0,60311.5,285.127692307692,235.240961538462,245.619230769231,25.7001923076923,5.70942307692308,-0.157980769230769,21.567242,238.999634,573.7,-8888.0,506.8,225.7,69.32,16.13,93.5,245.0,22.77,26.3,3.13,0.433,3.307,2.024,80.2,9.0,40.9,0.622,585.8,7.56,0.089,0.587,0.233,0.167,0.316,9.61,4.476,0.885,0.537,0.039,0.049,-8888.0,-8888.0,-8888.0,589.0,-8888,84.0,35.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,4.0
17,1525020420.0,1525020478.0,60450.0,264.763728813559,231.887627118644,241.671016949153,31.1494915254237,5.52949152542373,0.125203389830508,21.2794316666667,238.999688333333,561.5,-8888.0,504.1,223.1,69.64,16.14,94.3,241.0,21.93,25.52,3.236,0.422,3.223,2.033,79.9,10.32,33.91,0.757,560.4,6.48,0.052,0.702,0.247,0.134,0.366,12.64,5.417,0.983,0.995,0.088,0.221,0.032,-8888.0,0.067,587.0,-8888,91.0,40.0,-8888,-8888,5,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,8,-8888,-8888,-8888,-8888,4.0
18,1525020600.0,1525020658.0,60630.0,262.783559322034,232.002033898305,245.092881355932,28.4767796610169,7.39661016949153,0.0538813559322034,20.8953866666667,238.999663333333,543.6,-8888.0,501.0,223.2,70.46,16.09,94.3,242.0,21.87,26.5,3.266,0.43,3.436,2.047,81.6,11.25,33.91,0.84,566.8,6.68,0.066,0.925,0.303,0.171,0.574,16.74,8.482,1.263,1.153,0.092,0.265,0.072,-8888.0,0.095,572.0,-8888,86.0,34.0,-8888,-8888,4,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,8,-8888,-8888,-8888,-8888,4.0
19,1525021080.0,1525021134.0,61108.0,262.082,232.657090909091,240.808181818182,26.5710909090909,14.7287272727273,0.163890909090909,19.9003816666667,239.00011,550.0,-8888.0,501.5,224.5,70.55,16.05,93.7,245.0,22.65,27.05,3.11,0.442,3.356,2.114,81.1,9.71,39.1,0.844,544.4,6.74,0.21,0.803,0.277,0.198,1.005,12.18,11.846,1.564,1.176,0.113,0.282,0.058,-8888.0,0.113,476.0,-8888,50.0,18.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,5,-8888,-8888,-8888,-8888,4.0
20,1525021560.0,1525021615.0,61588.5,262.411964285714,233.437678571429,243.377678571429,25.7755357142857,11.62875,0.0525714285714286,18.9250716666667,238.998793333333,547.6,-8888.0,504.4,223.2,69.47,15.9,93.7,234.0,21.49,25.43,3.236,0.416,3.142,2.021,79.6,9.54,38.81,0.789,527.0,6.45,0.234,0.958,0.28,0.22,1.076,11.4,15.413,1.664,1.245,0.129,0.283,-8888.0,-8888.0,0.1,466.0,-8888,42.0,18.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,6,-8888,-8888,-8888,-8888,4.0
21,1525022040.0,1525022095.0,62068.5,262.511964285714,233.20625,242.290178571429,21.2783928571429,10.4639285714286,0.243517857142857,17.92849,238.999606666667,575.5,-8888.0,505.3,225.8,70.93,16.33,96.4,250.0,22.84,26.49,3.216,0.433,3.373,2.062,80.1,9.87,37.66,0.72,539.0,6.96,0.281,0.9,0.316,0.225,1.3,10.75,17.157,1.958,1.029,0.142,0.237,-8888.0,-8888.0,-8888.0,427.0,-8888,38.0,18.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,7,-8888,-8888,-8888,-8888,4.0
22,1525022520.0,1525022573.0,62547.5,262.472407407407,233.833518518519,246.046481481481,18.0696296296296,13.2488888888889,0.0875740740740741,16.9260233333333,238.999911666667,553.3,-8888.0,504.5,224.8,70.63,16.26,94.9,244.0,22.04,27.0,3.149,0.433,3.314,2.101,80.5,10.03,36.86,0.74,552.8,6.73,0.208,0.883,0.285,0.216,1.349,10.82,13.867,1.825,1.202,0.144,0.229,-8888.0,-8888.0,-8888.0,470.0,-8888,54.0,21.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,6,-8888,-8888,-8888,-8888,4.0
23,1525023000.0,1525023050.0,63026.0,262.436470588235,234.077254901961,240.554705882353,15.086862745098,13.3137254901961,0.196803921568627,15.9310483333333,238.999928333333,574.4,-8888.0,505.0,227.5,70.94,16.24,96.8,249.0,22.98,27.88,3.139,0.424,3.33,2.088,80.3,9.76,39.82,0.75,577.1,6.8,0.238,0.84,0.285,0.211,1.245,9.84,13.887,1.611,0.974,0.123,0.228,-8888.0,-8888.0,-8888.0,494.0,-8888,54.0,22.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,8,-8888,-8888,-8888,-8888,4.0
24,1525023490.0,1525023538.0,63515.0,262.449183673469,234.147959183673,240.389795918367,8.23755102040816,8.49877551020408,0.568408163265306,14.943348,238.999742,555.4,-8888.0,510.0,229.7,71.47,16.11,99.0,249.0,23.55,27.51,3.438,0.425,3.493,2.104,80.7,10.88,45.07,0.831,567.6,6.59,0.373,0.887,0.297,0.217,1.448,12.34,11.183,1.591,1.209,0.146,0.34,-8888.0,-8888.0,0.093,547.0,-8888,67.0,26.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,8,-8888,-8888,-8888,-8888,4.0
25,1525023900.0,1525023950.0,63926.0,262.601960784314,235.507058823529,244.719215686275,4.9756862745098,8.30254901960784,0.212588235294118,14.05128,238.999518333333,567.1,-8888.0,508.1,230.4,71.36,16.22,98.9,250.0,23.55,27.99,3.467,0.407,3.506,2.084,80.8,10.9,46.58,0.771,595.2,6.6,0.365,0.946,0.302,0.225,1.562,12.58,11.433,1.802,1.506,0.209,0.394,-8888.0,-8888.0,0.092,565.0,-8888,72.0,29.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,11,-8888,-8888,-8888,-8888,4.0
26,1525024380.0,1525024429.0,64405.5,262.45,233.545,242.8074,-0.2464,5.017,0.00252,13.041554,238.999942,554.9,-8888.0,508.5,226.0,70.12,16.22,96.3,246.0,22.42,27.55,3.322,0.402,3.318,2.055,80.4,10.06,44.78,0.733,577.2,6.87,0.375,0.863,0.293,0.23,1.569,11.4,11.362,1.636,1.267,0.173,0.342,-8888.0,-8888.0,-8888.0,533.0,-8888,68.0,26.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,9,-8888,-8888,-8888,-8888,4.0
27,1525024860.0,1525024911.0,64886.5,262.582692307692,233.823461538462,244.135192307692,-3.43,6.26115384615385,0.007576923076923,11.9985016666667,238.999725,548.5,-8888.0,511.2,228.1,71.25,16.3,100.8,248.0,23.4,27.68,3.409,0.428,3.518,2.098,81.0,10.22,42.48,0.754,578.9,6.61,0.291,0.926,0.302,0.216,1.436,10.53,12.168,1.619,1.199,0.142,0.318,-8888.0,-8888.0,0.093,539.0,-8888,69.0,24.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,8,-8888,-8888,-8888,-8888,4.0
28,1525025280.0,1525025330.0,65306.0,262.574509803922,234.479411764706,245.051176470588,-2.63196078431373,6.82941176470588,-0.0530980392156863,11.0959366666667,238.999573333333,562.9,-8888.0,508.7,230.1,71.54,16.22,97.4,248.0,23.18,27.52,3.332,0.417,3.519,2.094,77.8,10.27,43.27,0.738,576.4,6.45,0.279,0.887,0.299,0.235,1.464,10.24,12.497,1.583,1.069,0.135,0.273,-8888.0,-8888.0,0.061,519.0,-8888,62.0,22.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,10,-8888,-8888,-8888,-8888,4.0
29,1525025710.0,1525025766.0,65739.0,239.95,229.88298245614,241.967368421053,-5.85789473684211,3.72543859649123,0.179859649122807,10.1767016666667,238.999768333333,555.1,-8888.0,508.1,225.3,70.05,15.98,94.9,245.0,22.52,26.92,3.313,0.416,3.425,2.015,77.6,10.1,44.78,0.734,558.7,6.48,0.208,0.842,0.301,0.22,1.353,10.45,11.623,1.601,1.077,0.116,0.2,-8888.0,-8888.0,0.078,515.0,-8888,62.0,24.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,8,-8888,-8888,-8888,-8888,4.0
30,1525026270.0,1525026327.0,66299.5,238.629310344828,229.64224137931,241.109310344828,-10.2274137931034,1.44793103448276,0.195086206896552,8.970455,238.986888333333,562.7,-8888.0,508.1,228.6,71.2,16.26,96.4,249.0,22.37,27.38,3.419,0.429,3.518,2.099,80.9,10.33,43.2,0.742,570.4,6.49,0.231,0.87,0.304,0.22,1.249,10.81,14.964,1.727,0.97,0.109,0.231,-8888.0,-8888.0,-8888.0,481.0,-8888,56.0,19.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,8,-8888,-8888,-8888,-8888,4.0
31,1525026665.0,1525026726.0,66696.5,238.555967741935,229.781612903226,239.957258064516,-11.2882258064516,-2.03274193548387,0.199677419354839,8.10154333333333,238.991358333333,557.5,-8888.0,505.2,227.9,70.72,16.28,95.2,245.0,23.06,27.25,3.332,0.409,3.454,2.065,77.9,9.76,41.83,0.699,554.5,6.17,0.215,0.861,0.286,0.252,1.329,10.48,16.689,1.884,0.931,0.129,0.202,-8888.0,-8888.0,-8888.0,457.0,-8888,50.0,19.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,8,-8888,-8888,-8888,-8888,4.0
